;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
1-0-2-0-3;107693357;110260233;110260233;107693357;110231391;115274652;107741530;107741530;107693357;107741530;107741530;107693357;107693357;110231391;110231391;110260233;107693357;107741530;115231993;110231391;110260233
1-0-0-2-3;107414643;110164605;110164605;107414643;110167547;115120322;107432735;107432735;107414643;107432735;107432735;107414643;107414643;110167547;110167547;110164605;107414643;107432735;115114432;110167547;110164605
0-1-2-3-0;107609622;110148958;110148958;107609622;110156188;115345403;107630447;107630447;107609622;107630447;107630447;107609622;107609622;110156188;110156188;110148958;107609622;107630447;115334965;110156188;110148958
0-1-2-0-3;107860862;110302511;110302511;107860862;110300744;115450194;107872405;107872405;107860862;107872405;107872405;107860862;107860862;110300744;110300744;110302511;107860862;107872405;115424638;110300744;110302511
0-1-0-2-3;107524106;110187958;110187958;107524106;110179792;115380329;107538000;107538000;107524106;107538000;107538000;107524106;107524106;110179792;110179792;110187958;107524106;107538000;115344649;110179792;110187958
0-0-1-2-3;108050157;110528241;110528241;108050157;110545898;115592406;108079382;108079382;108050157;108079382;108079382;108050157;108050157;110545898;110545898;110528241;108050157;108079382;115533710;110545898;110528241
1-2-3-4-0;108237664;110431079;110431079;108237664;110427992;115167532;108313594;108313594;108237664;108313594;108313594;108237664;108237664;110427992;110427992;110431079;108237664;108313594;115154093;110427992;110431079
1-2-3-0-4;108553879;110570278;110570278;108553879;110570179;115287102;108593472;108593472;108553879;108593472;108593472;108553879;108553879;110570179;110570179;110570278;108553879;108593472;115256762;110570179;110570278
1-2-0-3-4;108283602;110482671;110482671;108283602;110489962;115164430;108301519;108301519;108283602;108301519;108301519;108283602;108283602;110489962;110489962;110482671;108283602;108301519;115146240;110489962;110482671
1-0-2-3-4;108643868;110803447;110803447;108643868;110786734;115362132;108710080;108710080;108643868;108710080;108710080;108643868;108643868;110786734;110786734;110803447;108643868;108710080;115338816;110786734;110803447
0-1-2-3-4;108776007;110820231;110820231;108776007;110807197;115514532;108833764;108833764;108776007;108833764;108833764;108776007;108776007;110807197;110807197;110820231;108776007;108833764;115470691;110807197;110820231
1-2-3-4-5;107202160;110015116;109081338;107202160;110022197;114861701;107260973;108844855;107202160;107260973;107260973;107202160;108800468;109083592;109083592;109081338;108800468;108844855;114927336;110022197;110015116
