;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.09485;0.09342;0.09342;0.09485;0.09485;0.13652;0.09342;0.09342;0.09485;0.09342;0.09342;0.09485;0.09485;0.09485;0.09485;0.09342;0.09485;0.09342;0.13743;0.09485;0.09342
0-1-0-0-2;0.05111;0.05102;0.05102;0.05111;0.05111;0.08003;0.05102;0.05102;0.05111;0.05102;0.05102;0.05111;0.05111;0.05111;0.05111;0.05102;0.05111;0.05102;0.07997;0.05111;0.05102
0-0-1-2-0;0.03972;0.03958;0.03958;0.03972;0.03972;0.06891;0.03958;0.03958;0.03972;0.03958;0.03958;0.03972;0.03972;0.03972;0.03972;0.03958;0.03972;0.03958;0.06896;0.03972;0.03958
0-0-1-0-2;0.03631;0.03542;0.03542;0.03631;0.03631;0.05890;0.03542;0.03542;0.03631;0.03542;0.03542;0.03631;0.03631;0.03631;0.03631;0.03542;0.03631;0.03542;0.05992;0.03631;0.03542
0-0-0-1-2;0.05234;0.05197;0.05197;0.05234;0.05234;0.08195;0.05197;0.05197;0.05234;0.05197;0.05197;0.05234;0.05234;0.05234;0.05234;0.05197;0.05234;0.05197;0.08263;0.05234;0.05197
1-2-3-0-0;0.03813;0.03902;0.03902;0.03813;0.03907;0.06671;0.03819;0.03819;0.03813;0.03819;0.03819;0.03813;0.03813;0.03907;0.03907;0.03902;0.03813;0.03819;0.06694;0.03907;0.03902
1-2-0-3-0;0.08454;0.08993;0.08993;0.08454;0.09083;0.13291;0.08427;0.08427;0.08454;0.08427;0.08427;0.08454;0.08454;0.09083;0.09083;0.08993;0.08454;0.08427;0.13267;0.09083;0.08993
1-2-0-0-3;0.04877;0.05087;0.05087;0.04877;0.05127;0.07991;0.04863;0.04863;0.04877;0.04863;0.04863;0.04877;0.04877;0.05127;0.05127;0.05087;0.04877;0.04863;0.08045;0.05127;0.05087
1-0-2-3-0;0.03889;0.03946;0.03946;0.03889;0.03951;0.06788;0.03875;0.03875;0.03889;0.03875;0.03875;0.03889;0.03889;0.03951;0.03951;0.03946;0.03889;0.03875;0.06799;0.03951;0.03946
1-0-2-0-3;0.03509;0.03573;0.03573;0.03509;0.03636;0.05884;0.03463;0.03463;0.03509;0.03463;0.03463;0.03509;0.03509;0.03636;0.03636;0.03573;0.03509;0.03463;0.05961;0.03636;0.03573
1-0-0-2-3;0.05029;0.05240;0.05240;0.05029;0.05226;0.08178;0.05055;0.05055;0.05029;0.05055;0.05055;0.05029;0.05029;0.05226;0.05226;0.05240;0.05029;0.05055;0.08135;0.05226;0.05240
0-1-2-3-0;0.03796;0.03916;0.03916;0.03796;0.03927;0.06635;0.03806;0.03806;0.03796;0.03806;0.03806;0.03796;0.03796;0.03927;0.03927;0.03916;0.03796;0.03806;0.06657;0.03927;0.03916
0-1-2-0-3;0.03487;0.03537;0.03537;0.03487;0.03602;0.05767;0.03427;0.03427;0.03487;0.03427;0.03427;0.03487;0.03487;0.03602;0.03602;0.03537;0.03487;0.03427;0.05858;0.03602;0.03537
0-1-0-2-3;0.04898;0.05118;0.05118;0.04898;0.05151;0.07910;0.04909;0.04909;0.04898;0.04909;0.04909;0.04898;0.04898;0.05151;0.05151;0.05118;0.04898;0.04909;0.07955;0.05151;0.05118
0-0-1-2-3;0.03499;0.03553;0.03553;0.03499;0.03637;0.05829;0.03444;0.03444;0.03499;0.03444;0.03444;0.03499;0.03499;0.03637;0.03637;0.03553;0.03499;0.03444;0.05924;0.03637;0.03553
1-2-3-4-0;0.03762;0.03894;0.03894;0.03762;0.03912;0.06516;0.03777;0.03777;0.03762;0.03777;0.03777;0.03762;0.03762;0.03912;0.03912;0.03894;0.03762;0.03777;0.06522;0.03912;0.03894
1-2-3-0-4;0.03444;0.03513;0.03513;0.03444;0.03582;0.05733;0.03381;0.03381;0.03444;0.03381;0.03381;0.03444;0.03444;0.03582;0.03582;0.03513;0.03444;0.03381;0.05818;0.03582;0.03513
1-2-0-3-4;0.04832;0.05112;0.05112;0.04832;0.05109;0.07880;0.04831;0.04831;0.04832;0.04831;0.04831;0.04832;0.04832;0.05109;0.05109;0.05112;0.04832;0.04831;0.07904;0.05109;0.05112
1-0-2-3-4;0.03487;0.03569;0.03569;0.03487;0.03628;0.05775;0.03436;0.03436;0.03487;0.03436;0.03436;0.03487;0.03487;0.03628;0.03628;0.03569;0.03487;0.03436;0.05862;0.03628;0.03569
0-1-2-3-4;0.03451;0.03552;0.03552;0.03451;0.03615;0.05721;0.03409;0.03409;0.03451;0.03409;0.03409;0.03451;0.03451;0.03615;0.03615;0.03552;0.03451;0.03409;0.05818;0.03615;0.03552
1-2-3-4-5;0.07161;0.08277;0.08088;0.07161;0.08239;0.11304;0.07293;0.07444;0.07161;0.07293;0.07293;0.07161;0.07377;0.08031;0.08031;0.08088;0.07377;0.07444;0.11192;0.08239;0.08277
