;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.06102;0.06102;0.06102;0.06102;0.06102;0.00000;0.06102;0.06102;0.06102;0.06102;0.06102;0.06102;0.06102;0.06102;0.06102;0.06102;0.06102;0.06102;0.00000;0.06102;0.06102
0-1-0-0-2;0.06191;0.06191;0.06191;0.06191;0.06191;0.01266;0.06191;0.06191;0.06191;0.06191;0.06191;0.06191;0.06191;0.06191;0.06191;0.06191;0.06191;0.06191;0.01266;0.06191;0.06191
0-0-1-2-0;0.05784;0.05784;0.05784;0.05784;0.05784;0.04494;0.05784;0.05784;0.05784;0.05784;0.05784;0.05784;0.05784;0.05784;0.05784;0.05784;0.05784;0.05784;0.04494;0.05784;0.05784
0-0-1-0-2;0.05389;0.05398;0.05398;0.05389;0.05389;0.03738;0.05398;0.05398;0.05389;0.05398;0.05398;0.05389;0.05389;0.05389;0.05389;0.05398;0.05389;0.05398;0.03738;0.05389;0.05398
0-0-0-1-2;0.06522;0.06522;0.06522;0.06522;0.06522;0.06250;0.06522;0.06522;0.06522;0.06522;0.06522;0.06522;0.06522;0.06522;0.06522;0.06522;0.06522;0.06522;0.06250;0.06522;0.06522
1-2-3-0-0;0.05467;0.05237;0.05237;0.05467;0.05237;0.00885;0.05467;0.05467;0.05467;0.05467;0.05467;0.05467;0.05467;0.05237;0.05237;0.05237;0.05467;0.05467;0.00885;0.05237;0.05237
1-2-0-3-0;0.06646;0.05170;0.05170;0.06646;0.05170;0.00000;0.06646;0.06646;0.06646;0.06646;0.06646;0.06646;0.06646;0.05170;0.05170;0.05170;0.06646;0.06646;0.00000;0.05170;0.05170
1-2-0-0-3;0.05893;0.05536;0.05536;0.05893;0.05536;0.01266;0.05893;0.05893;0.05893;0.05893;0.05893;0.05893;0.05893;0.05536;0.05536;0.05536;0.05893;0.05893;0.01266;0.05536;0.05536
1-0-2-3-0;0.06016;0.05348;0.05348;0.06016;0.05348;0.01124;0.06016;0.06016;0.06016;0.06016;0.06016;0.06016;0.06016;0.05348;0.05348;0.05348;0.06016;0.06016;0.01124;0.05348;0.05348
1-0-2-0-3;0.05341;0.05193;0.05193;0.05341;0.05172;0.01266;0.05352;0.05352;0.05341;0.05352;0.05352;0.05341;0.05341;0.05172;0.05172;0.05193;0.05341;0.05352;0.01266;0.05172;0.05193
1-0-0-2-3;0.06705;0.05556;0.05556;0.06705;0.05556;0.01562;0.06705;0.06705;0.06705;0.06705;0.06705;0.06705;0.06705;0.05556;0.05556;0.05556;0.06705;0.06705;0.01562;0.05556;0.05556
0-1-2-3-0;0.06101;0.05890;0.05890;0.06101;0.05890;0.00000;0.06337;0.06337;0.06101;0.06337;0.06337;0.06101;0.06101;0.05890;0.05890;0.05890;0.06101;0.06337;0.00000;0.05890;0.05890
0-1-2-0-3;0.05769;0.05398;0.05398;0.05769;0.05389;0.04494;0.05760;0.05760;0.05769;0.05760;0.05760;0.05769;0.05769;0.05389;0.05389;0.05398;0.05769;0.05760;0.04494;0.05389;0.05398
0-1-0-2-3;0.06858;0.05773;0.05773;0.06858;0.05773;0.00000;0.06858;0.06858;0.06858;0.06858;0.06858;0.06858;0.06858;0.05773;0.05773;0.05773;0.06858;0.06858;0.00000;0.05773;0.05773
0-0-1-2-3;0.06072;0.05491;0.05491;0.06072;0.05488;0.05063;0.06072;0.06072;0.06072;0.06072;0.06072;0.06072;0.06072;0.05488;0.05488;0.05491;0.06072;0.06072;0.05063;0.05488;0.05491
1-2-3-4-0;0.05667;0.05342;0.05342;0.05667;0.05342;0.00885;0.05667;0.05667;0.05667;0.05667;0.05667;0.05667;0.05667;0.05342;0.05342;0.05342;0.05667;0.05667;0.00885;0.05342;0.05342
1-2-3-0-4;0.05303;0.04972;0.04972;0.05303;0.04940;0.01124;0.05314;0.05314;0.05303;0.05314;0.05314;0.05303;0.05303;0.04940;0.04940;0.04972;0.05303;0.05314;0.01124;0.04940;0.04972
1-2-0-3-4;0.06269;0.05142;0.05142;0.06269;0.05142;0.01266;0.06269;0.06269;0.06269;0.06269;0.06269;0.06269;0.06269;0.05142;0.05142;0.05142;0.06269;0.06269;0.01266;0.05142;0.05142
1-0-2-3-4;0.04798;0.05058;0.05058;0.04798;0.05030;0.01266;0.04831;0.04831;0.04798;0.04831;0.04831;0.04798;0.04798;0.05030;0.05030;0.05058;0.04798;0.04831;0.01266;0.05030;0.05058
0-1-2-3-4;0.05513;0.05491;0.05491;0.05513;0.05488;0.04494;0.05515;0.05515;0.05513;0.05515;0.05515;0.05513;0.05513;0.05488;0.05488;0.05491;0.05513;0.05515;0.04494;0.05488;0.05491
1-2-3-4-5;0.05348;0.05074;0.05074;0.05348;0.05074;0.01124;0.05348;0.04862;0.05348;0.05348;0.05348;0.05348;0.04862;0.05074;0.05074;0.05074;0.04862;0.04862;0.01124;0.05074;0.05074
