;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
1-2-0-3-0;0.56895;0.57863;0.57863;0.56895;0.58062;0.63401;0.56613;0.56613;0.56895;0.56613;0.56613;0.56895;0.56895;0.58062;0.58062;0.57863;0.56895;0.56613;0.63447;0.58062;0.57863
1-2-0-0-3;0.57822;0.58147;0.58147;0.57822;0.58512;0.62161;0.57479;0.57479;0.57822;0.57479;0.57479;0.57822;0.57822;0.58512;0.58512;0.58147;0.57822;0.57479;0.62161;0.58512;0.58147
1-0-2-3-0;0.55834;0.57344;0.57344;0.55834;0.57344;0.63110;0.55834;0.55834;0.55834;0.55834;0.55834;0.55834;0.55834;0.57344;0.57344;0.57344;0.55834;0.55834;0.63180;0.57344;0.57344
1-0-2-0-3;0.57748;0.58071;0.58071;0.57748;0.58164;0.62043;0.57968;0.57968;0.57748;0.57968;0.57968;0.57748;0.57748;0.58164;0.58164;0.58071;0.57748;0.57968;0.62003;0.58164;0.58071
1-0-0-2-3;0.57558;0.58460;0.58460;0.57558;0.58424;0.61614;0.57558;0.57558;0.57558;0.57558;0.57558;0.57558;0.57558;0.58424;0.58424;0.58460;0.57558;0.57558;0.61614;0.58424;0.58460
0-1-2-3-0;0.56286;0.57107;0.57107;0.56286;0.57504;0.62699;0.55895;0.55895;0.56286;0.55895;0.55895;0.56286;0.56286;0.57504;0.57504;0.57107;0.56286;0.55895;0.62699;0.57504;0.57107
0-1-2-0-3;0.56313;0.57350;0.57350;0.56313;0.57504;0.61592;0.56382;0.56382;0.56313;0.56382;0.56382;0.56313;0.56313;0.57504;0.57504;0.57350;0.56313;0.56382;0.61589;0.57504;0.57350
0-1-0-2-3;0.56589;0.58628;0.58628;0.56589;0.58383;0.61864;0.57344;0.57344;0.56589;0.57344;0.57344;0.56589;0.56589;0.58383;0.58383;0.58628;0.56589;0.57344;0.61950;0.58383;0.58628
0-0-1-2-3;0.56873;0.57992;0.57992;0.56873;0.57870;0.61621;0.57074;0.57074;0.56873;0.57074;0.57074;0.56873;0.56873;0.57870;0.57870;0.57992;0.56873;0.57074;0.61577;0.57870;0.57992
1-2-3-4-0;0.55900;0.57530;0.57530;0.55900;0.57600;0.62752;0.55831;0.55831;0.55900;0.55831;0.55831;0.55900;0.55900;0.57600;0.57600;0.57530;0.55900;0.55831;0.62752;0.57600;0.57530
1-2-3-0-4;0.57507;0.57982;0.57982;0.57507;0.58312;0.61797;0.57057;0.57057;0.57507;0.57057;0.57057;0.57507;0.57507;0.58312;0.58312;0.57982;0.57507;0.57057;0.61589;0.58312;0.57982
1-2-0-3-4;0.58086;0.58863;0.58863;0.58086;0.59144;0.62172;0.57463;0.57463;0.58086;0.57463;0.57463;0.58086;0.58086;0.59144;0.59144;0.58863;0.58086;0.57463;0.62172;0.59144;0.58863
1-0-2-3-4;0.57898;0.58388;0.58388;0.57898;0.58646;0.62137;0.57636;0.57636;0.57898;0.57636;0.57636;0.57898;0.57898;0.58646;0.58646;0.58388;0.57898;0.57636;0.62098;0.58646;0.58388
0-1-2-3-4;0.57203;0.58415;0.58415;0.57203;0.58095;0.61656;0.57432;0.57432;0.57203;0.57432;0.57432;0.57203;0.57203;0.58095;0.58095;0.58415;0.57203;0.57432;0.61654;0.58095;0.58415
1-2-3-4-5;0.57250;0.57601;0.57302;0.57250;0.58646;0.61096;0.56974;0.56539;0.57250;0.56974;0.56974;0.57250;0.57929;0.58630;0.58630;0.57302;0.57929;0.56539;0.61096;0.58646;0.57601
