;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.52688;0.53025;0.53025;0.52688;0.52688;0.11409;0.53025;0.53025;0.52688;0.53025;0.53025;0.52688;0.52688;0.52688;0.52688;0.53025;0.52688;0.53025;0.11409;0.52688;0.53025
0-1-0-0-2;0.56863;0.57003;0.57003;0.56863;0.56863;0.20958;0.57003;0.57003;0.56863;0.57003;0.57003;0.56863;0.56863;0.56863;0.56863;0.57003;0.56863;0.57003;0.20958;0.56863;0.57003
0-0-1-2-0;0.60947;0.61404;0.61404;0.60947;0.60947;0.10811;0.61404;0.61404;0.60947;0.61404;0.61404;0.60947;0.60947;0.60947;0.60947;0.61404;0.60947;0.61404;0.10204;0.60947;0.61404
0-0-1-0-2;0.60121;0.60479;0.60479;0.60121;0.60121;0.21429;0.60479;0.60479;0.60121;0.60479;0.60479;0.60121;0.60121;0.60121;0.60121;0.60479;0.60121;0.60479;0.21429;0.60121;0.60479
0-0-0-1-2;0.53684;0.54325;0.54325;0.53684;0.53684;0.18519;0.54325;0.54325;0.53684;0.54325;0.54325;0.53684;0.53684;0.53684;0.53684;0.54325;0.53684;0.54325;0.18519;0.53684;0.54325
1-2-3-0-0;0.65172;0.62921;0.62921;0.65172;0.62393;0.14839;0.65535;0.65535;0.65172;0.65535;0.65535;0.65172;0.65172;0.62393;0.62393;0.62921;0.65172;0.65535;0.14286;0.62393;0.62921
1-2-0-3-0;0.52857;0.50189;0.50189;0.52857;0.49231;0.10811;0.53521;0.53521;0.52857;0.53521;0.53521;0.52857;0.52857;0.49231;0.49231;0.50189;0.52857;0.53521;0.10811;0.49231;0.50189
1-2-0-0-3;0.58879;0.54949;0.54949;0.58879;0.54949;0.20958;0.58750;0.58750;0.58879;0.58750;0.58750;0.58879;0.58879;0.54949;0.54949;0.54949;0.58879;0.58750;0.20958;0.54949;0.54949
1-0-2-3-0;0.62712;0.61404;0.61404;0.62712;0.60000;0.12000;0.63636;0.63636;0.62712;0.63636;0.63636;0.62712;0.62712;0.60000;0.60000;0.61404;0.62712;0.63636;0.10811;0.60000;0.61404
1-0-2-0-3;0.63435;0.61062;0.61062;0.63435;0.60360;0.22353;0.63636;0.63636;0.63435;0.63636;0.63636;0.63435;0.63435;0.60360;0.60360;0.61062;0.63435;0.63636;0.21893;0.60360;0.61062
1-0-0-2-3;0.56000;0.54325;0.54325;0.56000;0.53025;0.18519;0.57003;0.57003;0.56000;0.57003;0.57003;0.56000;0.56000;0.53025;0.53025;0.54325;0.56000;0.57003;0.18519;0.53025;0.54325
0-1-2-3-0;0.66582;0.64420;0.64420;0.66582;0.64324;0.13725;0.66497;0.66497;0.66582;0.66497;0.66497;0.66582;0.66582;0.64324;0.64324;0.64420;0.66582;0.66497;0.13158;0.64324;0.64420
0-1-2-0-3;0.65803;0.62712;0.62712;0.65803;0.62712;0.22353;0.65625;0.65625;0.65803;0.65625;0.65625;0.65803;0.65803;0.62712;0.62712;0.62712;0.65803;0.65625;0.22807;0.62712;0.62712
0-1-0-2-3;0.60714;0.57692;0.57692;0.60714;0.57282;0.20958;0.60714;0.60714;0.60714;0.60714;0.60714;0.60714;0.60714;0.57282;0.57282;0.57692;0.60714;0.60714;0.20958;0.57282;0.57692
0-0-1-2-3;0.63128;0.60360;0.60360;0.63128;0.59756;0.20958;0.63333;0.63333;0.63128;0.63333;0.63333;0.63128;0.63128;0.59756;0.59756;0.60360;0.63128;0.63333;0.20958;0.59756;0.60360
1-2-3-4-0;0.65079;0.63025;0.63025;0.65079;0.62178;0.14286;0.65979;0.65979;0.65079;0.65979;0.65979;0.65079;0.65079;0.62178;0.62178;0.63025;0.65079;0.65979;0.13158;0.62178;0.63025
1-2-3-0-4;0.65625;0.62712;0.62712;0.65625;0.62286;0.22807;0.65625;0.65625;0.65625;0.65625;0.65625;0.65625;0.65625;0.62286;0.62286;0.62712;0.65625;0.65625;0.22353;0.62286;0.62712
1-2-0-3-4;0.60597;0.56863;0.56863;0.60597;0.56146;0.20482;0.61062;0.61062;0.60597;0.61062;0.61062;0.60597;0.60597;0.56146;0.56146;0.56863;0.60597;0.61062;0.20482;0.56146;0.56863
1-0-2-3-4;0.64228;0.61290;0.61290;0.64228;0.60000;0.21893;0.65172;0.65172;0.64228;0.65172;0.65172;0.64228;0.64228;0.60000;0.60000;0.61290;0.64228;0.65172;0.21429;0.60000;0.61290
0-1-2-3-4;0.66067;0.62712;0.62712;0.66067;0.62393;0.21893;0.66240;0.66240;0.66067;0.66240;0.66240;0.66067;0.66067;0.62393;0.62393;0.62712;0.66067;0.66240;0.22353;0.62393;0.62712
1-2-3-4-5;0.48235;0.36232;0.38028;0.48235;0.36232;0.07042;0.48438;0.45679;0.48235;0.48438;0.48438;0.48235;0.45228;0.38028;0.38028;0.38028;0.45228;0.45679;0.07042;0.36232;0.36232
