;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.02304;0.02286;0.02286;0.02304;0.02304;0.02312;0.02286;0.02286;0.02304;0.02286;0.02286;0.02304;0.02304;0.02304;0.02304;0.02286;0.02304;0.02286;0.02330;0.02304;0.02286
0-1-0-0-2;0.01529;0.01518;0.01518;0.01529;0.01529;0.01518;0.01518;0.01518;0.01529;0.01518;0.01518;0.01529;0.01529;0.01529;0.01529;0.01518;0.01529;0.01518;0.01529;0.01529;0.01518
0-0-1-2-0;0.01401;0.01390;0.01390;0.01401;0.01401;0.01403;0.01390;0.01390;0.01401;0.01390;0.01390;0.01401;0.01401;0.01401;0.01401;0.01390;0.01401;0.01390;0.01411;0.01401;0.01390
0-0-1-0-2;0.01197;0.01171;0.01171;0.01197;0.01197;0.01185;0.01171;0.01171;0.01197;0.01171;0.01171;0.01197;0.01197;0.01197;0.01197;0.01171;0.01197;0.01171;0.01206;0.01197;0.01171
0-0-0-1-2;0.01534;0.01517;0.01517;0.01534;0.01534;0.01544;0.01517;0.01517;0.01534;0.01517;0.01517;0.01534;0.01534;0.01534;0.01534;0.01517;0.01534;0.01517;0.01555;0.01534;0.01517
1-2-3-0-0;0.01272;0.01272;0.01272;0.01272;0.01291;0.01291;0.01250;0.01250;0.01272;0.01250;0.01250;0.01272;0.01272;0.01291;0.01291;0.01272;0.01272;0.01250;0.01310;0.01291;0.01272
1-2-0-3-0;0.01979;0.01929;0.01929;0.01979;0.01979;0.01929;0.01929;0.01929;0.01979;0.01929;0.01929;0.01979;0.01979;0.01979;0.01979;0.01929;0.01979;0.01929;0.01979;0.01979;0.01929
1-2-0-0-3;0.01407;0.01381;0.01381;0.01407;0.01414;0.01374;0.01377;0.01377;0.01407;0.01377;0.01377;0.01407;0.01407;0.01414;0.01414;0.01381;0.01407;0.01377;0.01401;0.01414;0.01381
1-0-2-3-0;0.01248;0.01241;0.01241;0.01248;0.01273;0.01259;0.01222;0.01222;0.01248;0.01222;0.01222;0.01248;0.01248;0.01273;0.01273;0.01241;0.01248;0.01222;0.01289;0.01273;0.01241
1-0-2-0-3;0.01123;0.01089;0.01089;0.01123;0.01126;0.01100;0.01083;0.01083;0.01123;0.01083;0.01083;0.01123;0.01123;0.01126;0.01126;0.01089;0.01123;0.01083;0.01134;0.01126;0.01089
1-0-0-2-3;0.01382;0.01348;0.01348;0.01382;0.01385;0.01361;0.01345;0.01345;0.01382;0.01345;0.01345;0.01382;0.01382;0.01385;0.01385;0.01348;0.01382;0.01345;0.01401;0.01385;0.01348
0-1-2-3-0;0.01301;0.01275;0.01275;0.01301;0.01308;0.01288;0.01269;0.01269;0.01301;0.01269;0.01269;0.01301;0.01301;0.01308;0.01308;0.01275;0.01301;0.01269;0.01311;0.01308;0.01275
0-1-2-0-3;0.01133;0.01093;0.01093;0.01133;0.01130;0.01115;0.01090;0.01090;0.01133;0.01090;0.01090;0.01133;0.01133;0.01130;0.01130;0.01093;0.01133;0.01090;0.01147;0.01130;0.01093
0-1-0-2-3;0.01395;0.01361;0.01361;0.01395;0.01385;0.01377;0.01367;0.01367;0.01395;0.01367;0.01367;0.01395;0.01395;0.01385;0.01385;0.01361;0.01395;0.01367;0.01395;0.01385;0.01361
0-0-1-2-3;0.01125;0.01110;0.01110;0.01125;0.01137;0.01119;0.01096;0.01096;0.01125;0.01096;0.01096;0.01125;0.01125;0.01137;0.01137;0.01110;0.01125;0.01096;0.01145;0.01137;0.01110
1-2-3-4-0;0.01218;0.01198;0.01198;0.01218;0.01234;0.01222;0.01180;0.01180;0.01218;0.01180;0.01180;0.01218;0.01218;0.01234;0.01234;0.01198;0.01218;0.01180;0.01255;0.01234;0.01198
1-2-3-0-4;0.01098;0.01059;0.01059;0.01098;0.01101;0.01064;0.01045;0.01045;0.01098;0.01045;0.01045;0.01098;0.01098;0.01101;0.01101;0.01059;0.01098;0.01045;0.01101;0.01101;0.01059
1-2-0-3-4;0.01310;0.01270;0.01270;0.01310;0.01317;0.01273;0.01270;0.01270;0.01310;0.01270;0.01270;0.01310;0.01310;0.01317;0.01317;0.01270;0.01310;0.01270;0.01314;0.01317;0.01270
1-0-2-3-4;0.01076;0.01043;0.01043;0.01076;0.01093;0.01054;0.01029;0.01029;0.01076;0.01029;0.01029;0.01076;0.01076;0.01093;0.01093;0.01043;0.01076;0.01029;0.01093;0.01093;0.01043
0-1-2-3-4;0.01088;0.01046;0.01046;0.01088;0.01085;0.01054;0.01040;0.01040;0.01088;0.01040;0.01040;0.01088;0.01088;0.01085;0.01085;0.01046;0.01088;0.01040;0.01091;0.01085;0.01046
1-2-3-4-5;0.01685;0.01710;0.01702;0.01685;0.01700;0.01721;0.01698;0.01702;0.01685;0.01698;0.01698;0.01685;0.01692;0.01688;0.01688;0.01702;0.01692;0.01702;0.01700;0.01700;0.01710
