;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;0.15789;0.15631;0.15631;0.15789;0.15789;0.28807;0.15631;0.15631;0.15789;0.15631;0.15631;0.15789;0.15789;0.15789;0.15789;0.15631;0.15789;0.15631;0.27984;0.15789;0.15631
0-1-0-0-2;0.12000;0.12101;0.12101;0.12000;0.12000;0.22812;0.12101;0.12101;0.12000;0.12101;0.12101;0.12000;0.12000;0.12000;0.12000;0.12101;0.12000;0.12101;0.22812;0.12000;0.12101
0-0-1-2-0;0.08813;0.08750;0.08750;0.08813;0.08813;0.23529;0.08750;0.08750;0.08813;0.08750;0.08750;0.08813;0.08813;0.08813;0.08813;0.08750;0.08813;0.08750;0.23292;0.08813;0.08750
0-0-1-0-2;0.09041;0.09026;0.09026;0.09041;0.09041;0.21164;0.09026;0.09026;0.09041;0.09026;0.09026;0.09041;0.09041;0.09041;0.09041;0.09026;0.09041;0.09026;0.20899;0.09041;0.09026
0-0-0-1-2;0.12192;0.12109;0.12109;0.12192;0.12192;0.21296;0.12109;0.12109;0.12192;0.12109;0.12109;0.12192;0.12192;0.12192;0.12192;0.12109;0.12192;0.12109;0.21296;0.12192;0.12109
1-2-3-0-0;0.08910;0.09075;0.09075;0.08910;0.09132;0.24688;0.08879;0.08879;0.08910;0.08879;0.08879;0.08910;0.08910;0.09132;0.09132;0.09075;0.08910;0.08879;0.24765;0.09132;0.09075
1-2-0-3-0;0.16238;0.17263;0.17263;0.16238;0.17345;0.29218;0.16047;0.16047;0.16238;0.16047;0.16047;0.16238;0.16238;0.17345;0.17345;0.17263;0.16238;0.16047;0.29218;0.17345;0.17263
1-2-0-0-3;0.11954;0.12877;0.12877;0.11954;0.12585;0.23511;0.12242;0.12242;0.11954;0.12242;0.12242;0.11954;0.11954;0.12585;0.12585;0.12877;0.11954;0.12242;0.23511;0.12585;0.12877
1-0-2-3-0;0.09251;0.09304;0.09304;0.09251;0.09441;0.24768;0.09170;0.09170;0.09251;0.09170;0.09170;0.09251;0.09251;0.09441;0.09441;0.09304;0.09251;0.09170;0.24688;0.09441;0.09304
1-0-2-0-3;0.08980;0.09164;0.09164;0.08980;0.09207;0.21220;0.08990;0.08990;0.08980;0.08990;0.08990;0.08980;0.08980;0.09207;0.09207;0.09164;0.08980;0.08990;0.21011;0.09207;0.09164
1-0-0-2-3;0.12073;0.12534;0.12534;0.12073;0.12569;0.22050;0.11933;0.11933;0.12073;0.11933;0.11933;0.12073;0.12073;0.12569;0.12569;0.12534;0.12073;0.11933;0.22118;0.12569;0.12534
0-1-2-3-0;0.08446;0.08619;0.08619;0.08446;0.08642;0.24390;0.08446;0.08446;0.08446;0.08446;0.08446;0.08446;0.08446;0.08642;0.08642;0.08619;0.08446;0.08446;0.24465;0.08642;0.08619
0-1-2-0-3;0.08586;0.08901;0.08901;0.08586;0.08784;0.20779;0.08638;0.08638;0.08586;0.08638;0.08638;0.08586;0.08586;0.08784;0.08784;0.08901;0.08586;0.08638;0.20466;0.08784;0.08901
0-1-0-2-3;0.11071;0.12047;0.12047;0.11071;0.11995;0.22823;0.11192;0.11192;0.11071;0.11192;0.11192;0.11071;0.11071;0.11995;0.11995;0.12047;0.11071;0.11192;0.22823;0.11995;0.12047
0-0-1-2-3;0.08596;0.08746;0.08746;0.08596;0.08794;0.20573;0.08598;0.08598;0.08596;0.08598;0.08598;0.08596;0.08596;0.08794;0.08794;0.08746;0.08596;0.08598;0.20312;0.08794;0.08746
1-2-3-4-0;0.08887;0.09075;0.09075;0.08887;0.09173;0.24924;0.08796;0.08796;0.08887;0.08796;0.08796;0.08887;0.08887;0.09173;0.09173;0.09075;0.08887;0.08796;0.25153;0.09173;0.09075
1-2-3-0-4;0.08685;0.08932;0.08932;0.08685;0.08758;0.20997;0.08804;0.08804;0.08685;0.08804;0.08804;0.08685;0.08685;0.08758;0.08758;0.08932;0.08685;0.08804;0.20789;0.08758;0.08932
1-2-0-3-4;0.11436;0.12598;0.12598;0.11436;0.12467;0.23263;0.11487;0.11487;0.11436;0.11487;0.11487;0.11436;0.11436;0.12467;0.12467;0.12598;0.11436;0.11487;0.23333;0.12467;0.12598
1-0-2-3-4;0.08651;0.08891;0.08891;0.08651;0.08810;0.21149;0.08699;0.08699;0.08651;0.08699;0.08699;0.08651;0.08651;0.08810;0.08810;0.08891;0.08651;0.08699;0.20997;0.08810;0.08891
0-1-2-3-4;0.08333;0.08673;0.08673;0.08333;0.08584;0.20972;0.08333;0.08333;0.08333;0.08333;0.08333;0.08333;0.08333;0.08584;0.08584;0.08673;0.08333;0.08333;0.20663;0.08584;0.08673
1-2-3-4-5;0.16045;0.18778;0.18667;0.16045;0.18367;0.29435;0.16045;0.16896;0.16045;0.16045;0.16045;0.16045;0.16765;0.18708;0.18708;0.18667;0.16765;0.16896;0.29317;0.18367;0.18778
