;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
1-2-0-3-0;0.16290;0.14919;0.14919;0.16290;0.14617;0.04762;0.16452;0.16452;0.16290;0.16452;0.16452;0.16290;0.16290;0.14617;0.14617;0.14919;0.16290;0.16452;0.04535;0.14617;0.14919
1-2-0-0-3;0.15050;0.14097;0.14097;0.15050;0.14205;0.04907;0.14922;0.14922;0.15050;0.14922;0.14922;0.15050;0.15050;0.14205;0.14205;0.14097;0.15050;0.14922;0.04907;0.14205;0.14097
1-0-2-3-0;0.16503;0.15617;0.15617;0.16503;0.15617;0.04350;0.16503;0.16503;0.16503;0.16503;0.16503;0.16503;0.16503;0.15617;0.15617;0.15617;0.16503;0.16503;0.04110;0.15617;0.15617
1-0-2-0-3;0.15358;0.14518;0.14518;0.15358;0.14331;0.04596;0.15494;0.15494;0.15358;0.15494;0.15494;0.15358;0.15358;0.14331;0.14331;0.14518;0.15358;0.15494;0.04553;0.14331;0.14518
1-0-0-2-3;0.14594;0.13462;0.13462;0.14594;0.13433;0.05617;0.14631;0.14631;0.14594;0.14631;0.14631;0.14594;0.14594;0.13433;0.13433;0.13462;0.14594;0.14631;0.05617;0.13433;0.13462
0-1-2-3-0;0.16761;0.15945;0.15945;0.16761;0.16162;0.04933;0.16548;0.16548;0.16761;0.16548;0.16548;0.16761;0.16761;0.16162;0.16162;0.15945;0.16761;0.16548;0.05259;0.16162;0.15945
0-1-2-0-3;0.16534;0.14389;0.14389;0.16534;0.14545;0.05006;0.16382;0.16382;0.16534;0.16382;0.16382;0.16534;0.16534;0.14545;0.14545;0.14389;0.16534;0.16382;0.04594;0.14545;0.14389
0-1-0-2-3;0.15587;0.13791;0.13791;0.15587;0.13660;0.05301;0.15245;0.15245;0.15587;0.15245;0.15245;0.15587;0.15587;0.13660;0.13660;0.13791;0.15587;0.15245;0.04831;0.13660;0.13791
0-0-1-2-3;0.16020;0.14169;0.14169;0.16020;0.14116;0.05211;0.15908;0.15908;0.16020;0.15908;0.15908;0.16020;0.16020;0.14116;0.14116;0.14169;0.16020;0.15908;0.05173;0.14116;0.14169
1-2-3-4-0;0.16305;0.15548;0.15548;0.16305;0.15374;0.04112;0.16477;0.16477;0.16305;0.16477;0.16477;0.16305;0.16305;0.15374;0.15374;0.15548;0.16305;0.16477;0.04112;0.15374;0.15548
1-2-3-0-4;0.15152;0.13856;0.13856;0.15152;0.13752;0.04637;0.15421;0.15421;0.15152;0.15421;0.15421;0.15152;0.15152;0.13752;0.13752;0.13856;0.15152;0.15421;0.04760;0.13752;0.13856
1-2-0-3-4;0.14485;0.13259;0.13259;0.14485;0.13131;0.05579;0.14673;0.14673;0.14485;0.14673;0.14673;0.14485;0.14485;0.13131;0.13131;0.13259;0.14485;0.14673;0.05579;0.13131;0.13259
1-0-2-3-4;0.15240;0.13894;0.13894;0.15240;0.13545;0.05282;0.15611;0.15611;0.15240;0.15611;0.15611;0.15240;0.15240;0.13545;0.13545;0.13894;0.15240;0.15611;0.05246;0.13545;0.13894
0-1-2-3-4;0.15797;0.13732;0.13732;0.15797;0.13691;0.05305;0.15688;0.15688;0.15797;0.15688;0.15688;0.15797;0.15797;0.13691;0.13691;0.13732;0.15797;0.15688;0.05107;0.13691;0.13732
1-2-3-4-5;0.15962;0.12756;0.13609;0.15962;0.12918;0.05704;0.16278;0.15211;0.15962;0.16278;0.16278;0.15962;0.15175;0.13656;0.13656;0.13609;0.15175;0.15211;0.05704;0.12918;0.12756
