;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;106884475;106908513;106908513;106884475;106884475;112986362;106908513;106908513;106884475;106908513;106908513;106884475;106884475;106884475;106884475;106908513;106884475;106908513;112962833;106884475;106908513
0-1-0-0-2;109179918;109180378;109180378;109179918;109179918;115180986;109180378;109180378;109179918;109180378;109180378;109179918;109179918;109179918;109179918;109180378;109179918;109180378;115174177;109179918;109180378
0-0-1-2-0;109282168;109270152;109270152;109282168;109282168;115319784;109270152;109270152;109282168;109270152;109270152;109282168;109282168;109282168;109282168;109270152;109282168;109270152;115275197;109282168;109270152
0-0-1-0-2;109711548;109738756;109738756;109711548;109711548;115551510;109738756;109738756;109711548;109738756;109738756;109711548;109711548;109711548;109711548;109738756;109711548;109738756;115502803;109711548;109738756
0-0-0-1-2;109535388;109531408;109531408;109535388;109535388;115344894;109531408;109531408;109535388;109531408;109531408;109535388;109535388;109535388;109535388;109531408;109535388;109531408;115334875;109535388;109531408
1-2-3-0-0;107038042;109798512;109798512;107038042;109826050;115075611;107042894;107042894;107038042;107042894;107042894;107038042;107038042;109826050;109826050;109798512;107038042;107042894;115048714;109826050;109798512
1-2-0-3-0;105594875;108390756;108390756;105594875;108346828;113661377;105629412;105629412;105594875;105629412;105629412;105594875;105594875;108346828;108346828;108390756;105594875;105629412;113637343;108346828;108390756
1-2-0-0-3;107110526;109840837;109840837;107110526;109837484;115068774;107124973;107124973;107110526;107124973;107124973;107110526;107110526;109837484;109837484;109840837;107110526;107124973;115068020;109837484;109840837
1-0-2-3-0;107176279;110023192;110023192;107176279;109987159;115144872;107262762;107262762;107176279;107262762;107262762;107176279;107176279;109987159;109987159;110023192;107176279;107262762;115115128;109987159;110023192
1-0-2-0-3;107679770;110246158;110246158;107679770;110217422;115261094;107727873;107727873;107679770;107727873;107727873;107679770;107679770;110217422;110217422;110246158;107679770;107727873;115218473;110217422;110246158
1-0-0-2-3;107401339;110150802;110150802;107401339;110153983;115106667;107419294;107419294;107401339;107419294;107419294;107401339;107401339;110153983;110153983;110150802;107401339;107419294;115100970;110153983;110150802
0-1-2-3-0;107595942;110135110;110135110;107595942;110142448;115331152;107616733;107616733;107595942;107616733;107616733;107595942;107595942;110142448;110142448;110135110;107595942;107616733;115320803;110142448;110135110
0-1-2-0-3;107847205;110288266;110288266;107847205;110286537;115436371;107858585;107858585;107847205;107858585;107858585;107847205;107847205;110286537;110286537;110288266;107847205;107858585;115410825;110286537;110288266
0-1-0-2-3;107510550;110174055;110174055;107510550;110166049;115366819;107524316;107524316;107510550;107524316;107524316;107510550;107510550;110166049;110166049;110174055;107510550;107524316;115331246;110166049;110174055
0-0-1-2-3;108036482;110514243;110514243;108036482;110531991;115578603;108065517;108065517;108036482;108065517;108065517;108036482;108036482;110531991;110531991;110514243;108036482;108065517;115519951;110531991;110514243
1-2-3-4-0;108224066;110417217;110417217;108224066;110414150;115153361;108299971;108299971;108224066;108299971;108299971;108224066;108224066;110414150;110414150;110417217;108224066;108299971;115140028;110414150;110417217
1-2-3-0-4;108539904;110555814;110555814;108539904;110555801;115273005;108579493;108579493;108539904;108579493;108579493;108539904;108539904;110555801;110555801;110555814;108539904;108579493;115242682;110555801;110555814
1-2-0-3-4;108269731;110468687;110468687;108269731;110476203;115150534;108287531;108287531;108269731;108287531;108287531;108269731;108269731;110476203;110476203;110468687;108269731;108287531;115132521;110476203;110468687
1-0-2-3-4;108630247;110789523;110789523;108630247;110773046;115348332;108696340;108696340;108630247;108696340;108696340;108630247;108630247;110773046;110773046;110789523;108630247;108696340;115325201;110773046;110789523
0-1-2-3-4;108761812;110806017;110806017;108761812;110793161;115500387;108819412;108819412;108761812;108819412;108819412;108761812;108761812;110793161;110793161;110806017;108761812;108819412;115456584;110793161;110806017
1-2-3-4-5;107189262;110001847;109068203;107189262;110008969;114847908;107247933;108831395;107189262;107247933;107247933;107189262;108787003;109070402;109070402;109068203;108787003;108831395;114913640;110008969;110001847
