;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
1-0-2-3-0;0.90133;0.89655;0.89655;0.90133;0.89450;0.82560;0.90229;0.90229;0.90133;0.90229;0.90229;0.90133;0.90133;0.89450;0.89450;0.89655;0.90133;0.90229;0.82309;0.89450;0.89655
1-0-2-0-3;0.90724;0.90319;0.90319;0.90724;0.90035;0.84131;0.90921;0.90921;0.90724;0.90921;0.90921;0.90724;0.90724;0.90035;0.90035;0.90319;0.90724;0.90921;0.83886;0.90035;0.90319
1-0-0-2-3;0.89330;0.88702;0.88702;0.89330;0.88457;0.82129;0.89450;0.89450;0.89330;0.89450;0.89450;0.89330;0.89330;0.88457;0.88457;0.88702;0.89330;0.89450;0.81759;0.88457;0.88702
0-1-2-3-0;0.90398;0.89950;0.89950;0.90398;0.89723;0.83363;0.90505;0.90505;0.90398;0.90505;0.90505;0.90398;0.90398;0.89723;0.89723;0.89950;0.90398;0.90505;0.83094;0.89723;0.89950
0-1-2-0-3;0.91005;0.90634;0.90634;0.91005;0.90296;0.84724;0.91250;0.91250;0.91005;0.91250;0.91250;0.91005;0.91005;0.90296;0.90296;0.90634;0.91005;0.91250;0.84428;0.90296;0.90634
0-1-0-2-3;0.89598;0.89061;0.89061;0.89598;0.88783;0.82836;0.89757;0.89757;0.89598;0.89757;0.89757;0.89598;0.89598;0.88783;0.88783;0.89061;0.89598;0.89757;0.82528;0.88783;0.89061
0-0-1-2-3;0.90841;0.90418;0.90418;0.90841;0.90091;0.84497;0.91059;0.91059;0.90841;0.91059;0.91059;0.90841;0.90841;0.90091;0.90091;0.90418;0.90841;0.91059;0.84211;0.90091;0.90418
1-2-3-4-0;0.90531;0.89989;0.89989;0.90531;0.89701;0.83576;0.90665;0.90665;0.90531;0.90665;0.90665;0.90531;0.90531;0.89701;0.89701;0.89989;0.90531;0.90665;0.83264;0.89701;0.89989
1-2-3-0-4;0.91115;0.90656;0.90656;0.91115;0.90319;0.84855;0.91366;0.91366;0.91115;0.91366;0.91366;0.91115;0.91115;0.90319;0.90319;0.90656;0.91115;0.91366;0.84539;0.90319;0.90656
1-2-0-3-4;0.89878;0.89162;0.89162;0.89878;0.88849;0.83194;0.90060;0.90060;0.89878;0.90060;0.90060;0.89878;0.89878;0.88849;0.88849;0.89162;0.89878;0.90060;0.82763;0.88849;0.89162
1-0-2-3-4;0.91033;0.90553;0.90553;0.91033;0.90235;0.84781;0.91237;0.91237;0.91033;0.91237;0.91237;0.91033;0.91033;0.90235;0.90235;0.90553;0.91033;0.91237;0.84471;0.90235;0.90553
0-1-2-3-4;0.91240;0.90805;0.90805;0.91240;0.90437;0.85243;0.91478;0.91478;0.91240;0.91478;0.91478;0.91240;0.91240;0.90437;0.90437;0.90805;0.91240;0.91478;0.84863;0.90437;0.90805
1-2-3-4-5;0.86317;0.83605;0.84104;0.86317;0.83333;0.77240;0.86183;0.85598;0.86317;0.86183;0.86183;0.86317;0.85612;0.83895;0.83895;0.84104;0.85612;0.85598;0.77203;0.83333;0.83605
