;weighted_average_c=0.2_v=-1_d=0.3_a2=0.5;weighted_average_c=0.2_v=-1_d=0.4_a2=0.2;average_c=0.35_v=-1_d=0.4_a=-1;average_c=0.2_v=-1_d=0.3_a=0;weighted_average_c=0.2_v=-1_d=0.3_a2=0.2;bitwise_or_c=0.2_v=-1_d=0.4;average_c=0.35_v=-1_d=0.4_a=0;weighted_average_c=0.2_v=-1_d=0.4_a2=0.35;weighted_average_c=0.35_v=-1_d=0.3_a2=0.5;average_c=0.2_v=-1_d=0.4_a=0;weighted_average_c=0.35_v=-1_d=0.4_a2=0.5;average_c=0.35_v=-1_d=0.3_a=0;weighted_average_c=0.35_v=-1_d=0.3_a2=0.35;average_c=0.35_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.3_a=-1;average_c=0.2_v=-1_d=0.4_a=-1;weighted_average_c=0.2_v=-1_d=0.3_a2=0.35;weighted_average_c=0.35_v=-1_d=0.4_a2=0.35;bitwise_or_c=0.2_v=-1_d=0.3;weighted_average_c=0.35_v=-1_d=0.3_a2=0.2;weighted_average_c=0.35_v=-1_d=0.4_a2=0.2
0-1-0-2-0;5442;5443;5443;5442;5442;5437;5443;5443;5442;5443;5443;5442;5442;5442;5442;5443;5442;5443;5436;5442;5443
0-1-0-0-2;5508;5509;5509;5508;5508;5509;5509;5509;5508;5509;5509;5508;5508;5508;5508;5509;5508;5509;5508;5508;5509
0-0-1-2-0;5544;5545;5545;5544;5544;5541;5545;5545;5544;5545;5545;5544;5544;5544;5544;5545;5544;5545;5541;5544;5545
0-0-1-0-2;5560;5563;5563;5560;5560;5558;5563;5563;5560;5563;5563;5560;5560;5560;5560;5563;5560;5563;5557;5560;5563
0-0-0-1-2;5512;5514;5514;5512;5512;5506;5514;5514;5512;5514;5514;5512;5512;5512;5512;5514;5512;5514;5506;5512;5514
1-2-3-0-0;5562;5557;5557;5562;5556;5551;5564;5564;5562;5564;5564;5562;5562;5556;5556;5557;5562;5564;5550;5556;5557
1-2-0-3-0;5476;5482;5482;5476;5476;5482;5482;5482;5476;5482;5482;5476;5476;5476;5476;5482;5476;5482;5476;5476;5482
1-2-0-0-3;5528;5531;5531;5528;5526;5533;5532;5532;5528;5532;5532;5528;5528;5526;5526;5531;5528;5532;5530;5526;5531
1-0-2-3-0;5570;5567;5567;5570;5562;5561;5573;5573;5570;5573;5573;5570;5570;5562;5562;5567;5570;5573;5557;5562;5567
1-0-2-0-3;5572;5576;5576;5572;5571;5572;5578;5578;5572;5578;5578;5572;5572;5571;5571;5576;5572;5578;5568;5571;5576
1-0-0-2-3;5535;5540;5540;5535;5534;5536;5541;5541;5535;5541;5541;5535;5535;5534;5534;5540;5535;5541;5529;5534;5540
0-1-2-3-0;5556;5560;5560;5556;5554;5556;5562;5562;5556;5562;5562;5556;5556;5554;5554;5560;5556;5562;5553;5554;5560
0-1-2-0-3;5570;5577;5577;5570;5571;5569;5578;5578;5570;5578;5578;5570;5570;5571;5571;5577;5570;5578;5565;5571;5577
0-1-0-2-3;5534;5540;5540;5534;5537;5535;5538;5538;5534;5538;5538;5534;5534;5537;5537;5540;5534;5538;5534;5537;5540
0-0-1-2-3;5576;5574;5574;5576;5572;5571;5579;5579;5576;5579;5579;5576;5576;5572;5572;5574;5576;5579;5569;5572;5574
1-2-3-4-0;5570;5570;5570;5570;5565;5562;5576;5576;5570;5576;5576;5570;5570;5565;5565;5570;5570;5576;5558;5565;5570
1-2-3-0-4;5574;5579;5579;5574;5573;5577;5584;5584;5574;5584;5584;5574;5574;5573;5573;5579;5574;5584;5573;5573;5579
1-2-0-3-4;5547;5553;5553;5547;5545;5552;5553;5553;5547;5553;5553;5547;5547;5545;5545;5553;5547;5553;5546;5545;5553
1-0-2-3-4;5582;5585;5585;5582;5576;5581;5590;5590;5582;5590;5590;5582;5582;5576;5576;5585;5582;5590;5576;5576;5585
0-1-2-3-4;5579;5586;5586;5579;5580;5583;5588;5588;5579;5588;5588;5579;5579;5580;5580;5586;5579;5588;5578;5580;5586
1-2-3-4-5;5519;5516;5518;5519;5515;5513;5519;5518;5519;5519;5519;5519;5517;5518;5518;5518;5517;5518;5515;5515;5516
